,Code,First_name,Last_name,Team,Nation,Position,Rating
782,paulni01,Nick,Paul,OTT,CA,LW,0.6678678025296262
783,pedanan01,Andrey,Pedan,VAN,LT,D,0.6251987560301953
784,pelecad01,Adam,Pelech,NYI,CA,D,0.772846618586354
785,pescebr01,Brett,Pesce,CAR,US,D,0.8175313528824663
786,petanni01,Nic,Petan,WPG,CA,C,0.7046934844976203
787,plotnse01,Sergei,Plotnikov,TOT,RU,LW,0.7031914074354033
788,pulocry01,Ryan,Pulock,NYI,CA,D,0.8001389664897771
789,quineal01,Alan,Quine,NYI,CA,C,0.6991700374066895
790,randety01,Tyler,Randell,BOS,CA,RW,0.6989050330491909
791,rantami01,Mikko,Rantanen,COL,FI,RW,0.8711641786043515
792,rasmude01,Dennis,Rasmussen,ANA,SE,C,0.7110448357253029
793,rauky01,Kyle,Rau,FLA,US,C,0.685379421868434
794,reillmi01,Mike,Reilly,TOT,US,D,0.7107397401440018
795,ritchni01,Nick,Ritchie,ANA,CA,LW,0.7824605038950498
796,rodriev01,Evan,Rodrigues,BUF,CA,C,0.7653915435717675
797,ryande01,Derek,Ryan,CAR,US,C,0.8230141571963607
798,santist01,Steven,Santini,NJD,US,D,0.7887995891372558
799,shawlo01,Logan,Shaw,TOT,CA,RW,0.7070054326670868
800,shearco01,Conor,Sheary,PIT,US,LW,0.8006242559888517
801,shorede01,Devin,Shore,DAL,CA,C,0.7911161740546802
802,simondo01,Dominik,Simon,PIT,CZ,C,0.7918247908698969
803,skjeibr01,Brady,Skjei,NYR,US,D,0.7993859835937965
804,slavija01,Jaccob,Slavin,CAR,US,D,0.8559644434205372
805,slepyan01,Anton,Slepyshev,EDM,RU,LW,0.7189734123184304
806,soshnni01,Nikita,Soshnikov,TOT,RU,RW,0.716809359351889
807,spronda01,Daniel,Sprong,PIT,NL,RW,0.6469402869098355
808,stephch02,Chandler,Stephenson,WSH,CA,C,0.7399349813978898
809,sundqos01,Oskar,Sundqvist,STL,SE,C,0.7254122364833342
810,svedbvi01,Viktor,Svedberg,CHI,SE,D,0.7126780568401668
811,tanevbr01,Brandon,Tanev,WPG,CA,LW,0.7609148537660342
812,theodsh01,Shea,Theodore,VEG,CA,D,0.805183242296194
813,thomppa02,Paul,Thompson,FLA,US,RW,0.6779033383591297
814,tryamni01,Nikita,Tryamkin,VAN,RU,D,0.7347701207756319
815,vatrafr01,Frank,Vatrano,TOT,US,LW,0.753601058336426
816,vermijo01,Joel,Vermin,TBL,CH,RW,0.703964484608576
817,virtaja01,Jake,Virtanen,VAN,CA,RW,0.7535594874354696
818,wealjo01,Jordan,Weal,PHI,CA,C,0.7472082478351791
819,widemch01,Chris,Wideman,OTT,US,D,0.7721163251188977
820,woodmi01,Miles,Wood,NJD,US,LW,0.7757321371314584
821,zachapa01,Pavel,Zacha,NJD,CZ,C,0.7622106586832467
822,abergpo01,Pontus,Aberg,TOT,SE,LW,0.7078961323573212
823,ahose01,Sebastian,Aho,CAR,FI,RW,0.8818059342855592
824,auvityo01,Yohann,Auvitu,EDM,FR,D,0.7228215014808821
825,baptini01,Nicholas,Baptiste,BUF,CA,RW,0.6908986695726782
826,barbaiv01,Ivan,Barbashev,STL,RU,C,0.7606597660453067
827,barzama01,Mathew,Barzal,NYI,CA,C,0.9090374029487378
828,beauvan01,Anthony,Beauvillier,NYI,CA,LW,0.7886305239477673
829,bennima01,Matt,Benning,EDM,CA,D,0.7793876843162141
830,bertuty01,Tyler,Bertuzzi,DET,CA,LW,0.8308222868542319
831,blidhan01,Anton,Blidh,BOS,SE,LW,0.716509876729799
832,boesebr01,Brock,Boeser,VAN,US,RW,0.8772165582769682
833,brodzjo01,Jonny,Brodzinski,LAK,US,C,0.6832821703131418
834,buchnpa01,Pavel,Buchnevich,NYR,RU,LW,0.8140928707820331
835,caggidr01,Drake,Caggiula,EDM,CA,LW,0.7672048536216582
836,carlobr01,Brandon,Carlo,BOS,US,D,0.7633721933536153
837,carlsga01,Gabriel,Carlsson,CBJ,SE,D,0.7099802942813992
838,carriwi01,William,Carrier,VEG,CA,LW,0.7330399529591217
839,cehlape01,Peter,Cehlarik,BOS,SK,LW,0.7119144280667118
840,chaboth01,Thomas,Chabot,OTT,CA,D,0.7840675018408957
841,chychja01,Jakob,Chychrun,ARI,US,D,0.7742743522972635
842,colembl01,Blake,Coleman,NJD,US,C,0.7755268986686901
843,comphj,J.T.,Compher,COL,US,LW,0.7647924977662939
844,connoky01,Kyle,Connor,WPG,US,LW,0.7978762663570753
845,cramajo01,Joseph,Cramarossa,TOT,CA,C,0.6933615778880606
846,crousla01,Lawson,Crouse,ARI,CA,LW,0.7068221200015767
847,czarnau01,Austin,Czarnik,BOS,US,C,0.752814726737812
848,deangan01,Anthony,DeAngelo,NYR,US,D,0.7328246060099698
849,didomch01,Christopher,Didomenico,OTT,CA,C,0.7911585860854854
850,dotchja01,Jake,Dotchin,TBL,CA,D,0.78587559615717
851,dvorach01,Christian,Dvorak,ARI,US,C,0.7998215751506436
852,eliere01,Remi,Elie,DAL,CA,LW,0.7566517567167187
853,eriksjo02,Joel,Eriksson Ek,MIN,SE,C,0.7552465779598598
854,ernead01,Adam,Erne,TBL,US,LW,0.7212994055307246
855,fischch01,Christian,Fischer,ARI,US,RW,0.8024996599415549
856,forslgu02,Gustav,Forsling,CHI,SE,D,0.7416309046572791
857,frkma01,Martin,Frk,DET,CZ,RW,0.7540115053113421
858,gaudrfr01,Frederick,Gaudreau,NSH,CA,C,0.6755551745877156
859,greeraj01,A.J.,Greer,COL,CA,LW,0.6725668146389147
860,grzelma01,Matt,Grzelcyk,BOS,US,D,0.7840890833277502
861,guentja01,Jake,Guentzel,PIT,US,C,0.8607488548395231
862,guhlebr01,Brendan,Guhle,BUF,CA,D,0.7596502890621653
863,haggro01,Robert,Hagg,PHI,SE,D,0.7659471414974119
864,harpesh01,Shane,Harper,FLA,US,RW,0.7137506920020232
865,haydejo01,John,Hayden,CHI,US,C,0.782219724178395
866,heedti01,Tim,Heed,SJS,SE,D,0.7995798697083698
867,heineda01,Danton,Heinen,BOS,CA,C,0.862284089533667
868,hosanjo01,Joshua,Ho-Sang,NYI,CA,C,0.7847162831670653
869,honkaju01,Julius,Honka,DAL,FI,D,0.7168372112417031
870,jankoma01,Mark,Jankowski,CGY,CA,C,0.7663862440417334
871,jenseni02,Nick,Jensen,DET,US,D,0.75793612535225
872,jostty01,Tyson,Jost,COL,CA,C,0.7504232602307452
873,kaseon01,Ondrej,Kase,ANA,CZ,RW,0.798984242364728
874,kellecl01,Clayton,Keller,ARI,US,C,0.8652847932038294
875,kempead01,Adrian,Kempe,LAK,SE,LW,0.7576669977449776
876,kempnmi01,Michal,Kempny,TOT,CS,D,0.7564522299809949
877,konectr01,Travis,Konecny,PHI,CA,C,0.8204254916568913
878,kuralse01,Sean,Kuraly,BOS,US,C,0.7748937558210716
879,labanke01,Kevin,Labanc,SJS,US,RW,0.8026018127856929
880,labatjo01,Joseph,Labate,VAN,US,C,0.604486086927522
881,laduepa01,Paul,Ladue,LAK,US,D,0.8005273972602326
882,lainepa01,Patrik,Laine,WPG,FI,RW,0.8806355340117845
883,lappini01,Nick,Lappin,NJD,US,RW,0.7020860604758541
884,lehkoar01,Artturi,Lehkonen,MTL,FI,LW,0.7958106376270522
885,lindhan01,Anton,Lindholm,COL,SE,D,0.6942267268321214
886,lyubiro01,Roman,Lyubimov,PHI,RU,LW,0.7054812494783245
887,malgide01,Denis,Malgin,FLA,CH,C,0.7598585901920896
888,marnemi01,Mitch,Marner,TOR,CA,C,0.876591334653363
889,matthau01,Auston,Matthews,TOR,US,C,0.8993813525966143
890,mccosia01,Ian,McCoshen,FLA,US,D,0.693763358001051
891,megnaja02,Jaycob,Megna,ANA,US,D,0.6976455454777986
892,meierti01,Timo,Meier,SJS,CH,RW,0.8039310854674657
893,mitchza01,Zack,Mitchell,MIN,CA,RW,0.658665807795225
894,montobr01,Brandon,Montour,ANA,CA,D,0.7933928893929537
895,mottety01,Tyler,Motte,TOT,US,C,0.7312407213711416
896,nievecr01,Boo,Nieves,NYR,US,C,0.7683778130868653
897,nutivma01,Markus,Nutivaara,CBJ,FI,D,0.752601453758164
898,ogararo01,Rob,O'Gara,TOT,US,D,0.6982112820170756
899,oregada01,Daniel,O'Regan,TOT,DE,C,0.7157571259832628
900,perlibr01,Brendan,Perlini,ARI,GB,LW,0.7686825345171768
901,pointbr01,Brayden,Point,TBL,CA,C,0.869887134805768
902,provoiv01,Ivan,Provorov,PHI,RU,D,0.8510476802119611
903,puljuje01,Jesse,Puljujarvi,EDM,SE,RW,0.7600383990902081
904,quennjo02,John,Quenneville,NJD,CA,C,0.7588162310223193
905,rosloja01,Jack,Roslovic,WPG,US,C,0.7935779247719456
906,rowneca01,Carter,Rowney,PIT,CA,RW,0.747658860588994
907,russoro01,Robbie,Russo,DET,US,D,0.6656849908552164
908,sanfoza01,Zachary,Sanford,TOT,US,LW,0.7012094412769371
909,scherni01,Nikita,Scherbak,MTL,RU,RW,0.7222196496558136
910,schmajo01,Jordan,Schmaltz,STL,US,D,0.6420881775389915
911,schmani01,Nick,Schmaltz,CHI,US,C,0.8224962612438296
912,sedlalu01,Lukas,Sedlak,CBJ,CZ,C,0.739052412225244
913,sergami01,Mikhail,Sergachev,TBL,RU,D,0.8046891192932987
914,ahose02,Sebastian,Aho,NYI,SE,D,0.7006520349411143
915,amadimi01,Michael,Amadio,LAK,CA,C,0.6869827738855502
916,antipvi01,Victor,Antipin,BUF,KZ,D,0.7187173270178847
917,astonza01,Zach,Aston-Reese,PIT,US,C,0.8211181801741257
918,bearet01,Ethan,Bear,EDM,CA,D,0.7086125366699553
919,bjorkan01,Anders,Bjork,BOS,US,LW,0.767166401402555
920,blaissa01,Samuel,Blais,STL,CA,LW,0.7420612243610345
921,borgman01,Andreas,Borgman,TOR,SE,D,0.739025057140609
922,boweyma01,Madison,Bowey,WSH,CA,D,0.708718987234302
923,brattje01,Jesper,Bratt,NJD,SE,W�,0.7943790213026047
924,butchwi01,Will,Butcher,NJD,US,D,0.8228505346760498
925,chlapfi01,Filip,Chlapik,OTT,CZ,C,0.6921082571033165
926,cirelan01,Anthony,Cirelli,TBL,CA,C,0.8484606125536474
927,dahlsca01,Carl,Dahlstrom,CHI,SE,D,0.772553673584578
928,debrial01,Alex,DeBrincat,CHI,US,RW,0.8408320518406232
929,debruja01,Jake,Debrusk,BOS,CA,LW,0.8332910084497065
930,dermotr01,Travis,Dermott,TOR,CA,D,0.7967073771531117
931,djoosch01,Christian,Djoos,WSH,SE,D,0.7271945007675652
932,donatry01,Ryan,Donato,BOS,US,C,0.8652345225816627
933,duboipi01,Pierre-Luc,Dubois,CBJ,CA,LW,0.8394350994739677
934,dunnvi02,Vince,Dunn,STL,CA,D,0.7657558754017286
935,fanteos01,Oscar,Fantenberg,LAK,SE,D,0.7654078224592908
936,fleurha01,Haydn,Fleury,CAR,CA,D,0.7285096055738453
937,fritzta01,Tanner,Fritz,NYI,CA,C,0.7194171443692937
938,gilmojo01,John,Gilmour,NYR,CA,D,0.7127945795356633
939,girarsa01,Samuel,Girard,TOT,CA,D,0.7611020331371344
940,highmma01,Matthew,Highmore,CHI,CA,LW,0.7180086506940881
941,hischni01,Nico,Hischier,NJD,CH,C,0.8349037283793376
942,huntdr01,Dryden,Hunt,FLA,CA,LW,0.6770064455216319
943,iafalal01,Alex,Iafallo,LAK,US,C,0.7880054960618235
944,jerabja01,Jakub,Jerabek,TOT,CS,D,0.7498672588528529
945,juulsno01,Noah,Juulsen,MTL,CA,D,0.7479367736007659
946,kampfda01,David,Kampf,CHI,CZ,C,0.7560190900628431
947,kempema01,Mario,Kempe,ARI,SE,C,0.7175140385255678
948,kerfoal01,Alexander,Kerfoot,COL,CA,C,0.8033969304008859
949,kuninlu01,Luke,Kunin,MIN,US,C,0.7246099571815761
950,lettivi01,Vinni,Lettieri,NYR,US,C,0.7119892014049227
951,lindbos01,Oskar,Lindblom,PHI,SE,LW,0.7785694008418821
952,macdeku01,Kurtis,MacDermid,LAK,CA,D,0.6790831980366047
953,maminma01,Maxim,Mamin,FLA,RU,C,0.7034585363960171
954,mcavoch01,Charlie,McAvoy,BOS,US,D,0.8733735574873752
955,metevi01,Victor,Mete,MTL,CA,D,0.7204401899980215
956,patrino01,Nolan,Patrick,PHI,CA,C,0.7833780206506504
957,pettema01,Marcus,Pettersson,ANA,SE,D,0.713770039163812
958,pionkne01,Neal,Pionk,NYR,US,D,0.8405255340313571
959,poolmtu01,Tucker,Poolman,WPG,US,D,0.6919740901173664
960,royke01,Kevin,Roy,ANA,CA,C,0.7327520127494739
961,ruttaja02,Jan,Rutta,CHI,CS,D,0.7965127734281308
962,ryanjo02,Joakim,Ryan,SJS,US,D,0.767894687138692
963,sanhetr01,Travis,Sanheim,PHI,CA,D,0.7291386029933346
964,seeleni01,Nick,Seeler,MIN,US,D,0.764926465641153
965,smithge02,Gemel,Smith,DAL,CA,C,0.7633116732088366
966,sorenma01,Marcus,Sorensen,SJS,SE,RW,0.7400510601347647
967,stechtr01,Troy,Stecher,VAN,CA,D,0.757387569046853
968,stromdy01,Dylan,Strome,ARI,CA,C,0.7712500360261981
969,svechev01,Evgeny,Svechnikov,DET,RU,LW,0.736490116009993
970,thompta01,Tage,Thompson,STL,US,C,0.714349766279252
971,tkachma01,Matthew,Tkachuk,CGY,US,LW,0.8875279851066906
972,tonindo01,Dominic,Toninato,COL,US,C,0.6557504772997861
973,tuchal01,Alex,Tuch,VEG,US,RW,0.8284626127684508
974,veseyji02,Jimmy,Vesey,NYR,US,LW,0.7598763978998802
975,vranaja01,Jakub,Vrana,WSH,CZ,LW,0.7450059953873089
976,wallmlu01,Lucas,Wallmark,CAR,SE,C,0.6959618733823303
977,weegama01,MacKenzie,Weegar,FLA,CA,D,0.7225189161106947
978,werenza01,Zach,Werenski,CBJ,US,D,0.8500168381354761
979,whiteco02,Colin,White,OTT,US,C,0.7279876473585232
980,zaitsni01,Nikita,Zaitsev,TOR,RU,D,0.8056443187462625
