,Code,First_name,Last_name,Team,Nation,Position,Rating
781,sanhetr01,Travis,Sanheim,PHI,CA,D,0.7280319050987815
782,santist01,Steven,Santini,NJD,US,D,0.7738674995481121
783,santomi01,Mike,Santorelli,ANA,CA,C,0.7038706128731234
784,savarda01,David,Savard,CBJ,CA,D,0.8083259875899979
785,sbisalu01,Luca,Sbisa,VEG,IT,D,0.7857974859355328
786,scandma01,Marco,Scandella,BUF,CA,D,0.7753622375085697
787,scevico01,Colton,Sceviour,FLA,CA,C,0.7713250553254691
788,schalti01,Tim,Schaller,BOS,US,LW,0.7624523862933298
789,scheima01,Mark,Scheifele,WPG,CA,C,0.9141633748697864
790,schenbr01,Brayden,Schenn,STL,CA,C,0.8816978397516457
791,schenlu01,Luke,Schenn,ARI,CA,D,0.7458201414763983
792,scherni01,Nikita,Scherbak,MTL,RU,RW,0.7126634231351181
793,schleda01,David,Schlemko,MTL,CA,D,0.7580815329005457
794,schmajo01,Jordan,Schmaltz,STL,US,D,0.6372268928628169
795,schmani01,Nick,Schmaltz,CHI,US,C,0.8164674337041762
796,schmina01,Nate,Schmidt,VEG,US,D,0.8070793600343329
797,schrojo01,Jordan,Schroeder,CBJ,US,C,0.6717816904402417
798,schulju01,Justin,Schultz,PIT,CA,D,0.8212990107151747
799,schulni01,Nick,Schultz,PHI,CA,D,0.7315360335628558
800,schwaja01,Jaden,Schwartz,STL,CA,C,0.8874901994436228
801,scottjo01,John,Scott,TOT,CA,LW,0.6891454546417384
802,scudero01,Rob,Scuderi,TOT,US,D,0.7007051512169435
803,seabrbr01,Brent,Seabrook,CHI,CA,D,0.8191642894414242
804,sedinda01,Daniel,Sedin,VAN,SE,LW,0.8248781233949134
805,sedinhe01,Henrik,Sedin,VAN,SE,C,0.8168329967699592
806,sedlalu01,Lukas,Sedlak,CBJ,CZ,C,0.7311322288050506
807,seeleni01,Nick,Seeler,MIN,US,D,0.7609920518590829
808,seguity01,Tyler,Seguin,DAL,CA,C,0.9109786806892127
809,seidede01,Dennis,Seidenberg,NYI,DE,D,0.7499494276717191
810,sekacji01,Jiri,Sekac,TOT,CS,LW,0.702861910982273
811,sekeran01,Andrej,Sekera,EDM,CS,D,0.7723698382633697
812,seminal01,Alexander,Semin,MTL,RU,LW,0.7412389076175354
813,sergami01,Mikhail,Sergachev,TBL,RU,D,0.804006352765376
814,sestito01,Tom,Sestito,PIT,US,LW,0.6398053786566005
815,setogde01,Devin,Setoguchi,LAK,CA,RW,0.7596030447547961
816,severda01,Damon,Severson,NJD,CA,D,0.7762790969669318
817,sgarbmi01,Michael,Sgarbossa,TOT,CA,C,0.7271624304437577
818,sharppa01,Patrick,Sharp,CHI,CA,LW,0.7773318264436221
819,shattke01,Kevin,Shattenkirk,NYR,US,D,0.8401759175534116
820,shawan01,Andrew,Shaw,MTL,CA,C,0.8099009403430697
821,shawlo01,Logan,Shaw,TOT,CA,RW,0.6950295551456015
822,sheahri01,Riley,Sheahan,TOT,CA,C,0.7612509802368413
823,shearco01,Conor,Sheary,PIT,US,LW,0.798474963205432
824,shorede01,Devin,Shore,DAL,CA,C,0.7812515515010343
825,shoredr01,Drew,Shore,VAN,US,C,0.6699301996912219
826,shoreni01,Nick,Shore,TOT,US,C,0.7676765943388525
827,siemedu01,Duncan,Siemens,COL,CA,D,0.7423402523790923
828,silfvja01,Jakob,Silfverberg,ANA,SE,LW,0.8508096857746624
829,simmowa01,Wayne,Simmonds,PHI,CA,RW,0.8638240729751031
830,simondo01,Dominik,Simon,PIT,CZ,C,0.7908442268424236
831,sislomi01,Mike,Sislo,NJD,US,RW,0.7000361146115164
832,sissoco01,Colton,Sissons,NSH,CA,C,0.7740717036025573
833,skillja01,Jack,Skille,VAN,US,RW,0.7040868133068381
834,skinnje01,Jeff,Skinner,CAR,CA,C,0.8532333100614935
835,skjeibr01,Brady,Skjei,NYR,US,D,0.7966782676280998
836,slavija01,Jaccob,Slavin,CAR,US,D,0.8502442719744422
837,slepyan01,Anton,Slepyshev,EDM,RU,LW,0.7116900489987423
838,smidla01,Ladislav,Smid,CGY,CS,D,0.6536321064545974
839,smithbe01,Ben,Smith,TOT,US,RW,0.7178778545597208
840,smithbr05,Brendan,Smith,NYR,CA,D,0.7398402283728459
841,smithcr01,Craig,Smith,NSH,US,C,0.8124568247888304
842,smithde06,Devante,Smith-Pelly,WSH,CA,RW,0.7418400848227522
843,smithge02,Gemel,Smith,DAL,CA,C,0.7554216554116175
844,smithre01,Reilly,Smith,VEG,CA,RW,0.8748127121399192
845,smithza01,Zack,Smith,OTT,CA,C,0.7893685280653786
846,sobotvl01,Vladimir,Sobotka,STL,CS,C,0.791312450354145
847,soderca01,Carl,Soderberg,COL,SE,C,0.7853602247003837
848,sorenma01,Marcus,Sorensen,SJS,SE,RW,0.7314823786514354
849,soshnni01,Nikita,Soshnikov,TOT,RU,RW,0.7055942919436143
850,spalini01,Nick,Spaling,TOT,CA,C,0.7343549913010974
851,spezzja01,Jason,Spezza,DAL,CA,C,0.8101238610446608
852,spoonry01,Ryan,Spooner,TOT,CA,C,0.8170523262307215
853,spronda01,Daniel,Sprong,PIT,NL,RW,0.6369286146296252
854,sproury01,Ryan,Sproul,NYR,CA,D,0.7236920386585763
855,spurgja01,Jared,Spurgeon,MIN,CA,D,0.872436763325838
856,staaler01,Eric,Staal,MIN,CA,C,0.88787865301938
857,staaljo01,Jordan,Staal,CAR,CA,C,0.888610460513357
858,staalma01,Marc,Staal,NYR,CA,D,0.7313574078834101
859,staffdr01,Drew,Stafford,NJD,US,RW,0.7558953924639108
860,stajama01,Matt,Stajan,CGY,CA,C,0.7531467348425271
861,stalbvi01,Viktor,Stalberg,TOT,SE,LW,0.7424409100551195
862,stamkst01,Steven,Stamkos,TBL,CA,C,0.9183044222857396
863,stastpa01,Paul,Stastny,TOT,CA,C,0.8711163021944917
864,stechtr01,Troy,Stecher,VAN,CA,D,0.7529965955109602
865,steenal01,Alex,Steen,STL,CA,C,0.8593601486572005
866,stemple01,Lee,Stempniak,CAR,US,RW,0.7836250931357377
867,stepade01,Derek,Stepan,ARI,US,C,0.8588492086039703
868,stephch02,Chandler,Stephenson,WSH,CA,C,0.7273607149626141
869,stewach02,Chris,Stewart,TOT,CA,RW,0.7144492608585775
870,stollja01,Jarret,Stoll,TOT,CA,C,0.6867529217810713
871,stollka01,Karl,Stollery,NJD,CA,D,0.7672569657313988
872,stonecl01,Clayton,Stoner,ANA,CA,D,0.7683028897643462
873,stonema01,Mark,Stone,OTT,CA,RW,0.9129603773986552
874,stonemi01,Michael,Stone,CGY,CA,D,0.7648329368888833
875,straibr01,Brian,Strait,NYI,US,D,0.7083315555685993
876,stralan01,Anton,Stralman,TBL,SE,D,0.802944550767698
877,streima01,Mark,Streit,TOT,CH,D,0.7977901437592113
878,stromdy01,Dylan,Strome,ARI,CA,C,0.7639558214877697
879,stromry01,Ryan,Strome,EDM,CA,C,0.7806049055129143
880,stuarma01,Mark,Stuart,WPG,US,D,0.6934796563276875
881,subbapk01,P.K.,Subban,NSH,CA,D,0.8943552197988814
882,sundqos01,Oskar,Sundqvist,STL,SE,C,0.7112020594130781
883,sustran01,Andrej,Sustr,TBL,CS,D,0.7289270534950298
884,suterry01,Ryan,Suter,MIN,US,D,0.8889996807768952
885,suttebr03,Brandon,Sutter,VAN,US,C,0.8083938168227649
886,svechev01,Evgeny,Svechnikov,DET,RU,LW,0.7329532126842516
887,svedbvi01,Viktor,Svedberg,CHI,SE,D,0.7017167147195784
888,szwarjo01,Jordan,Szwarz,BOS,CA,RW,0.7185166139509472
889,talboma01,Maxime,Talbot,BOS,CA,C,0.7020575115902996
890,tanevbr01,Brandon,Tanev,WPG,CA,LW,0.74849714734186
891,tanevch01,Chris,Tanev,VAN,CA,D,0.7762463044556688
892,tangual01,Alex,Tanguay,TOT,CA,LW,0.7933071337653745
893,tarasvl01,Vladimir,Tarasenko,STL,RU,RW,0.8847583656253023
894,tatarto01,Tomas,Tatar,TOT,CS,C,0.8106330746263258
895,tavarjo01,John,Tavares,NYI,CA,C,0.901339214652699
896,tennyma01,Matt,Tennyson,BUF,US,D,0.6516592929074403
897,teravte01,Teuvo,Teravainen,CAR,FI,C,0.8540106465833224
898,terrych01,Chris,Terry,MTL,CA,LW,0.7261946711091066
899,theodsh01,Shea,Theodore,VEG,CA,D,0.798730373727206
900,thompna01,Nate,Thompson,TOT,US,C,0.7035822352590559
901,thomppa02,Paul,Thompson,FLA,US,RW,0.6633977909108513
902,thompta01,Tage,Thompson,STL,US,C,0.7057352020974015
903,thorbch01,Chris,Thorburn,STL,CA,RW,0.6812498304407453
904,thornjo01,Joe,Thornton,SJS,CA,C,0.8857639291476489
905,thornsh01,Shawn,Thornton,FLA,CA,RW,0.6318313132248686
906,tiernch01,Chris,Tierney,SJS,CA,C,0.7814632715624512
907,tikhovi01,Viktor,Tikhonov,TOT,RU,RW,0.6766698434906534
908,tkachma01,Matthew,Tkachuk,CGY,US,LW,0.8898697719351525
909,tlustji01,Jiri,Tlusty,NJD,CS,C,0.7209294841977065
910,toewsjo01,Jonathan,Toews,CHI,CA,C,0.8870342672015723
911,toffoty01,Tyler,Toffoli,LAK,CA,C,0.841676370452511
912,tonindo01,Dominic,Toninato,COL,US,C,0.6512782504800922
913,tootojo01,Jordin,Tootoo,CHI,CA,RW,0.6791463216557632
914,trochvi01,Vincent,Trocheck,FLA,US,C,0.8988607421226036
915,trotmza01,Zach,Trotman,BOS,US,D,0.7545022886234564
916,troubja01,Jacob,Trouba,WPG,US,D,0.8441907527775059
917,tryamni01,Nikita,Tryamkin,VAN,RU,D,0.726926923710645
918,tuchal01,Alex,Tuch,VEG,US,RW,0.825270028321811
919,turriky01,Kyle,Turris,TOT,CA,C,0.844248797291073
920,tyutife01,Fedor,Tyutin,COL,RU,D,0.7330597963922205
921,umberrj01,R.J.,Umberger,PHI,US,C,0.724304778621933
922,upshasc01,Scottie,Upshall,STL,CA,LW,0.7611130705650455
923,vandech01,Chris,VandeVelde,PHI,US,C,0.7178893247305549
924,vanekth01,Thomas,Vanek,TOT,AT,LW,0.8183821824767795
925,vanrija01,James,van Riemsdyk,TOR,US,LW,0.8559716948095358
926,vanritr01,Trevor,van Riemsdyk,CAR,US,D,0.7690949260484963
927,vatansa01,Sami,Vatanen,TOT,FI,D,0.8297094795944612
928,vatrafr01,Frank,Vatrano,TOT,US,LW,0.7520120649382229
929,vermean01,Antoine,Vermette,ANA,CA,C,0.7743442279467606
930,vermijo01,Joel,Vermin,TBL,CH,RW,0.6861158957982642
931,verstkr01,Kris,Versteeg,CGY,CA,RW,0.766920150502935
932,veseyji02,Jimmy,Vesey,NYR,US,LW,0.7517881362624614
933,veyli01,Linden,Vey,VAN,CA,RW,0.7433474953721005
934,virtaja01,Jake,Virtanen,VAN,CA,RW,0.7525048354067816
935,vlasima01,Marc-Edouard,Vlasic,SJS,CA,D,0.8399125664754414
936,voracja01,Jakub,Voracek,PHI,CS,RW,0.8938772639310767
937,vranaja01,Jakub,Vrana,WSH,CZ,LW,0.7400862793365715
938,vrbatra01,Radim,Vrbata,FLA,CS,RW,0.7742645987919695
939,wagnech01,Chris,Wagner,TOT,US,C,0.7171750765305764
940,wallmlu01,Lucas,Wallmark,CAR,SE,C,0.6847501242733045
941,wardjo02,Joel,Ward,SJS,CA,RW,0.7641885132586805
942,warsoda01,David,Warsofsky,COL,US,D,0.7238110452567073
943,watsoau01,Austin,Watson,NSH,US,LW,0.7562770486676941
944,wealjo01,Jordan,Weal,PHI,CA,C,0.7409418882813513
945,webermi01,Mike,Weber,TOT,US,D,0.7334322030231983
946,webersh01,Shea,Weber,MTL,CA,D,0.8941745382720062
947,weberya01,Yannick,Weber,NSH,CH,D,0.670588036907744
948,weegama01,MacKenzie,Weegar,FLA,CA,D,0.7219348126768034
949,weiseda01,Dale,Weise,PHI,CA,RW,0.7234424026848658
950,wennbal01,Alexander,Wennberg,CBJ,SE,C,0.8405732732908624
951,werenza01,Zach,Werenski,CBJ,US,D,0.8507742608069213
952,wheelbl01,Blake,Wheeler,WPG,US,RW,0.9238372922215967
953,whiteco02,Colin,White,OTT,US,C,0.7179058801199577
954,whitery01,Ryan,White,TOT,CA,C,0.7403705079743359
955,widemch01,Chris,Wideman,OTT,US,D,0.77018984286786
956,widemde01,Dennis,Wideman,CGY,CA,D,0.7789430090317512
957,wiercpa01,Patrick,Wiercioch,COL,CA,D,0.7032731442253871
958,williju01,Justin,Williams,CAR,CA,RW,0.8517967608403976
959,wilsoco01,Colin,Wilson,COL,US,C,0.7758208660090488
960,wilsoga01,Garrett,Wilson,FLA,CA,LW,0.6342878111216614
961,wilsosc01,Scott,Wilson,TOT,CA,C,0.7501941876162478
962,wilsoto01,Tom,Wilson,WSH,CA,RW,0.7909066467439703
963,wingeto01,Tommy,Wingels,TOT,US,C,0.7391735406401398
964,winnida01,Daniel,Winnik,MIN,CA,C,0.7484690377044795
965,witkolu01,Luke,Witkowski,DET,US,D,0.6857024087891064
966,woodmi01,Miles,Wood,NJD,US,LW,0.7669780762912091
967,wothety01,Tyler,Wotherspoon,CGY,CA,D,0.7271384783553592
968,yakupna01,Nail,Yakupov,COL,RU,RW,0.7267745009360834
969,yandlke01,Keith,Yandle,FLA,US,D,0.8469201121310364
970,zachapa01,Pavel,Zacha,NJD,CZ,C,0.7555917044678497
971,zadorni01,Nikita,Zadorov,COL,RU,D,0.7655465932501726
972,zaitsni01,Nikita,Zaitsev,TOR,RU,D,0.7994634935520815
973,zajactr01,Travis,Zajac,NJD,CA,C,0.8312494340261405
974,zettehe01,Henrik,Zetterberg,DET,SE,LW,0.8683044221999923
975,zibanmi01,Mika,Zibanejad,NYR,SE,C,0.8593078735467973
976,zidlima01,Marek,Zidlicky,NYI,CS,D,0.7499343164823482
977,zolniha01,Harry,Zolnierczyk,NSH,CA,LW,0.6537373396714211
978,zubruda01,Dainius,Zubrus,SJS,RU,RW,0.7178883016854433
979,zuccama01,Mats,Zuccarello,NYR,NO,LW,0.8647121178865427
980,zuckeja01,Jason,Zucker,MIN,US,LW,0.8607103547051067
